 lon    lat     emax   emin  azi    delta  shear  2nd-strn
 72.93  42.00   8.03 -25.65 -13.76 -17.62  16.84  22.72
 74.66  36.50   0.09 -30.14  21.64 -30.05  15.11  30.10
 76.00  34.00  22.16 -17.52 226.22   4.63  19.84  20.24
 72.53  45.16   0.69 -11.05 -87.88 -10.36   5.87  10.73
 73.79  38.50  18.71  -9.32 178.59   9.39  14.01  16.20
 72.50  46.00  -0.62 -10.22 260.42 -10.84   4.80  10.54
 73.36  39.75  16.44 -74.33 -24.62 -57.89  45.39  67.63
 72.93  41.50  11.60 -34.48 -20.47 -22.88  23.04  30.39
 72.50  44.75   6.95  -6.70 -80.81   0.25   6.82   6.83
 74.23  37.25  13.95 -20.17   8.43  -6.22  17.06  17.89
 72.50  44.25   9.38  -7.63 -71.72   1.75   8.50   8.64
 75.53  34.50  19.77 -15.97 211.24   3.80  17.87  18.17
 72.50  43.75   7.06  -6.72 -48.22   0.33   6.89   6.90
 75.09  35.25  22.75 -16.20 187.69   6.56  19.47  20.28
 72.93  41.00   1.17 -32.00 -23.23 -30.83  16.58  31.43
 73.79  38.00  14.31   4.48 185.61  18.79   4.91  17.00
 74.66  36.00   0.99 -26.48 -42.29 -25.48  13.74  26.00
 73.36  39.25  13.57 -83.31 -23.22 -69.74  48.44  77.43
 72.50  43.25  -3.37  -7.92 -17.74 -11.29   2.27  10.04
 72.50  42.75   3.49  -8.30   4.26  -4.82   5.89   7.22
 74.23  36.75  14.40 -27.02  -4.59 -12.61  20.71  23.41
 72.93  40.50  -2.46 -18.88 -30.54 -21.34   8.21  20.22
 72.25  45.57   0.77  -9.63 -88.29  -8.86   5.20   9.27
 72.50  42.25   6.91 -18.09 -14.41 -11.18  12.50  15.81
 73.36  38.75 -10.78 -56.74 -23.21 -67.52  22.98  62.83
 73.79  37.50  19.54   6.62 160.50  26.16   6.46  23.55
 72.93  40.00   4.54 -47.50 -25.96 -42.96  26.02  45.40
 74.66  35.50   8.49  -5.17 153.96   3.32   6.83   7.41
 75.50  34.00  21.46 -13.94 232.57   7.53  17.70  18.86
 75.08  34.71  28.89 -17.35 200.49  11.54  23.12  25.19
 72.50  41.75   8.24 -25.30 -18.85 -17.06  16.77  22.35
 72.11  45.02   7.61  -8.08 -70.86  -0.47   7.84   7.85
 74.23  36.25   2.92 -44.82 -50.43 -41.91  23.87  43.44
 73.36  38.25  12.15 -10.47 135.90   1.68  11.31  11.40
 72.06  44.50  11.00 -10.14 -72.39   0.85  10.57  10.59
 72.00  46.00   3.27  -5.03 -52.71  -1.76   4.15   4.42
 72.50  41.25   5.19 -29.29 -17.50 -24.10  17.24  27.07
 72.93  39.50  17.85 -91.50 -24.44 -73.64  54.68  84.00
 72.06  44.00   9.21  -9.70 -63.67  -0.49   9.45   9.46
 73.79  37.00  16.34 -15.65 178.81   0.70  16.00  16.01
 72.06  43.50   2.27  -7.71 -34.13  -5.43   4.99   6.86
 72.50  40.75   0.16 -20.72 -22.74 -20.56  10.44  20.64
 74.66  35.00   2.62  -7.65  35.24  -5.04   5.13   6.74
 72.06  43.00   2.11  -8.12 -29.96  -6.01   5.12   7.30
 72.93  39.00  20.96 -85.53 -24.70 -64.57  53.24  77.21
 73.36  37.75  18.56   2.96 -45.19  21.51   7.80  20.20
 74.23  35.75   7.77 -39.24 -51.13 -31.48  23.50  35.99
 72.06  42.50   4.94 -13.45 -20.57  -8.51   9.19  11.78
 72.50  40.25   4.92 -22.50 -22.04 -17.58  13.71  20.49
 73.79  36.50  17.00 -24.64 -14.39  -7.63  20.82  21.84
 72.06  42.00   3.90 -16.56 -22.36 -12.65  10.23  14.99
 71.70  45.41   6.25  -5.80 -58.41   0.45   6.03   6.04
 72.93  38.50  22.66 -37.88 -37.81 -15.23  30.27  33.02
 75.00  34.00  19.57  -6.60 220.87  12.97  13.08  17.24
 73.36  37.25  15.17   2.95 153.01  18.12   6.11  16.84
 72.50  39.75  11.36 -53.19 -28.13 -41.83  32.28  48.52
 74.66  34.50  24.73  -8.39 217.06  16.35  16.56  21.79
 72.06  41.50   3.42 -22.06 -23.13 -18.64  12.74  20.56
 74.23  35.25  -6.44 -21.45 -53.23 -27.89   7.51  25.29
 71.63  44.75   8.19  -7.96 -67.29   0.23   8.08   8.08
 71.63  44.25  12.27 -12.04 -63.98   0.23  12.15  12.16
 73.79  36.00   6.56 -48.83 -53.05 -42.27  27.70  45.90
 72.06  41.00  -1.80 -22.91 -18.92 -24.71  10.55  23.86
 72.93  38.00  17.17   0.71 136.14  17.88   8.23  17.53
 71.63  43.75   5.95 -11.44 -44.52  -5.49   8.69   9.91
 72.50  39.25  17.41 -97.09 -24.80 -79.68  57.25  89.66
 71.50  46.00   5.10  -2.30 141.73   2.81   3.70   4.43
 71.63  43.25   2.04  -7.95 -19.61  -5.91   5.00   7.15
 73.36  36.75   8.77 -23.83  -5.17 -15.06  16.30  20.88
 72.06  40.50  -5.46 -20.34 -21.31 -25.80   7.44  23.55
 71.63  42.75   2.63  -8.67 -17.32  -6.04   5.65   7.70
 72.50  38.75  23.44 -88.66 -32.03 -65.22  56.05  79.57
 72.93  37.50  14.50   3.33 144.18  17.83   5.58  16.42
 73.79  35.50  -0.71 -46.67 -53.25 -47.38  22.98  47.03
 71.63  42.25   2.69 -14.65 -23.31 -11.96   8.67  13.51
 74.23  34.61  -1.32 -28.92 256.28 -30.24  13.80  29.60
 72.06  40.00   0.81 -27.79 -30.16 -26.98  14.30  27.39
 73.36  36.25  18.02 -22.66 -10.10  -4.64  20.34  20.73
 71.25  45.57   6.53  -2.08 141.34   4.45   4.31   5.78
 74.50  34.00  15.67  -8.18 163.21   7.48  11.92  13.57
 71.63  41.75   1.85 -17.35 -26.08 -15.50   9.60  16.51
 71.22  45.06   6.83  -1.96 -50.75   4.88   4.40   6.10
 72.50  38.25  32.47 -16.32 155.69  16.15  24.39  28.12
 72.93  37.00  12.33 -14.87   0.59  -2.54  13.60  13.77
 72.06  39.50   4.49 -41.56 -32.00 -37.07  23.03  39.51
 71.63  41.25  -2.01 -20.01 -24.54 -22.02   9.00  21.09
 71.20  44.50  12.56  -5.79 -62.18   6.77   9.18  10.89
 71.20  44.00  13.43 -12.71 -57.18   0.72  13.07  13.09
 73.79  35.00  -3.61 -38.76 -71.62 -42.36  17.57  40.68
 71.20  43.50   8.86 -11.82 -41.54  -2.96  10.34  10.65
 73.36  35.75   4.34 -21.09 -21.36 -16.74  12.72  19.29
 71.63  40.75  -5.87 -21.77 -25.39 -27.64   7.95  25.22
 72.50  37.75  27.70 -23.09 169.90   4.61  25.40  25.71
 72.06  39.00  18.66 -67.75 -27.74 -49.10  43.20  60.62
 71.20  43.00   5.52  -8.06 -21.18  -2.53   6.79   7.14
 71.00  46.00   9.01  -0.12 162.92   8.89   4.56   8.95
 72.93  36.50  23.75 -25.52  -5.24  -1.77  24.63  24.68
 71.20  42.50   3.24  -7.92 -16.82  -4.68   5.58   6.90
 71.63  40.25  -2.93 -26.42 -37.72 -29.35  11.74  28.00
 72.06  38.50  31.81 -48.37 -24.60 -16.56  40.09  42.58
 71.20  42.00   0.28 -12.77 -29.18 -12.49   6.53  12.64
 72.50  37.25  27.75 -15.45 171.72  12.30  21.60  24.08
 73.78  34.46  -0.48 -20.27 -49.42 -20.76   9.90  20.52
 73.36  35.25   0.97 -19.78 -28.71 -18.81  10.37  19.31
 74.00  34.00   8.90 -11.91 -21.01  -3.01  10.40  10.73
 71.63  39.75   1.06 -39.17 -38.60 -38.10  20.12  38.65
 71.20  41.50  -2.70 -17.87 -32.94 -20.57   7.59  19.36
 72.93  36.00  26.05 -23.63 168.23   2.42  24.84  24.93
 70.77  45.41   8.38   1.30 159.84   9.68   3.54   9.10
 70.76  44.75   8.47   2.12 142.01  10.59   3.17   9.70
 72.06  38.00  31.31 -23.82 161.52   7.49  27.57  28.32
 70.76  44.25  12.29  -1.90 -59.72  10.40   7.09  11.46
 71.20  41.00  -5.28 -17.06 -30.02 -22.34   5.89  20.22
 71.63  39.25   9.63 -63.31 -35.59 -53.68  36.47  59.08
 72.50  36.75  26.70   4.24 171.45  30.94  11.23  29.05
 70.76  43.75   8.08  -8.44 -57.17  -0.36   8.26   8.26
 73.38  34.71  -1.14 -19.67 -54.73 -20.81   9.27  20.27
 70.76  43.25   1.61  -9.40 -32.76  -7.79   5.51   8.71
 71.20  40.50   1.64 -25.75 -35.37 -24.11  13.69  24.97
 72.93  35.50  26.99 -21.70 163.10   5.30  24.35  24.77
 70.76  42.75   3.74  -7.88 -10.22  -4.14   5.81   6.83
 72.06  37.50  30.35 -18.96 163.33  11.39  24.65  26.55
 71.63  38.75  13.46 -57.34 -34.43 -43.88  35.40  51.93
 70.50  46.00  10.92   0.84 176.76  11.76   5.04  11.36
 70.76  42.25   3.20  -6.73 -10.62  -3.52   4.97   5.83
 72.50  36.25  27.83 -20.37 163.78   7.46  24.10  24.95
 71.20  40.00   4.54 -35.48 -39.58 -30.93  20.01  33.44
 70.76  41.75   1.15  -6.66 -14.36  -5.51   3.90   6.16
 73.50  34.00  10.43 -11.26 -23.54  -0.83  10.84  10.87
 71.63  38.25  31.17 -35.79 -24.57  -4.63  33.48  33.72
 72.06  37.00  31.68 -17.56 165.99  14.12  24.62  27.49
 72.93  35.00  22.49 -15.86 158.33   6.63  19.17  20.01
 70.33  45.50  12.27   1.30 176.31  13.57   5.48  12.97
 71.20  39.50  14.82 -59.80 -40.84 -44.98  37.31  53.94
 70.33  45.00  11.07   3.03 173.32  14.10   4.02  12.86
 70.76  41.25  -4.44 -10.07 -18.69 -14.51   2.82  12.88
 70.33  44.50  10.96   6.94 140.26  17.89   2.01  15.63
 72.50  35.75  28.74 -21.01 162.35   7.73  24.88  25.76
 70.33  44.00   6.78   3.62 145.61  10.40   1.58   9.14
 71.63  37.75  26.88 -20.01 155.67   6.87  23.44  24.19
 70.33  43.50  -0.15  -5.64 -20.24  -5.79   2.75   5.72
 70.76  40.75  -2.54 -12.51 -32.53 -15.06   4.98  13.96
 71.20  39.00  15.18 -77.68 -43.48 -62.50  46.43  71.31
 72.06  36.50  27.72   2.33 162.07  30.05  12.69  28.95
 70.33  43.00  -1.38  -6.41  -3.96  -7.79   2.52   7.20
 72.93  34.50  13.00 -13.76 -21.50  -0.76  13.38  13.40
 70.76  40.25   3.04 -18.24 -36.57 -15.20  10.64  16.92
 70.33  42.50   1.71  -6.30   2.78  -4.59   4.01   5.64
 72.50  35.25  28.48 -18.93 158.05   9.55  23.71  25.11
 71.63  37.25  30.71 -20.00 159.90  10.71  25.36  27.00
 71.20  38.50  22.88 -73.34 -45.08 -50.47  48.11  65.00
 70.33  42.00  -2.41  -5.14  13.15  -7.54   1.37   6.68
 70.00  46.00  11.77   1.29 183.01  13.06   5.24  12.46
 72.06  36.00  30.31 -13.44 155.29  16.87  21.88  26.31
 70.76  39.75  11.58 -31.50 -38.21 -19.92  21.54  27.59
 73.00  34.00  10.30 -12.74 -19.99  -2.43  11.52  11.71
 70.33  41.50  -1.14  -6.81  36.52  -7.96   2.83   7.45
 69.91  45.29  12.19   1.79 183.03  13.98   5.20  13.18
 71.20  38.00  16.43 -35.61 -37.04 -19.17  26.02  30.87
 69.90  44.75  13.50   3.36 179.73  16.86   5.07  15.46
 71.63  36.75  32.28 -18.73 161.63  13.55  25.51  28.08
 70.76  39.25  18.58 -60.65 -40.10 -42.07  39.62  53.82
 72.50  34.75  18.97 -16.95 159.62   2.02  17.96  18.05
 69.90  44.25  12.84   3.07 184.67  15.91   4.89  14.62
 70.33  41.00   3.94  -6.76 233.47  -2.83   5.35   5.88
 69.90  43.75  11.53  -9.49 179.88   2.04  10.51  10.66
 72.06  35.50  29.28 -19.61 159.32   9.68  24.44  25.84
 69.90  43.25   5.52  -8.54  -1.37  -3.01   7.03   7.50
 70.33  40.50   4.10  -8.24 -24.21  -4.14   6.17   7.13
 71.20  37.50  15.25 -27.53 -39.54 -12.28  21.39  23.89
 70.76  38.75  21.56 -86.70 -44.81 -65.14  54.13  78.18
 69.90  42.75   3.49  -4.80  -8.55  -1.31   4.15   4.30
 71.63  36.25  32.36  -9.49 149.39  22.87  20.92  28.81
 69.90  42.25   3.87  -6.00   5.22  -2.13   4.94   5.27
 70.33  40.00   6.30 -12.97 -26.97  -6.67   9.63  11.23
 72.06  35.00  23.38 -21.58 161.12   1.80  22.48  22.54
 70.76  38.25  22.88 -75.28 -50.79 -52.41  49.08  66.85
 71.20  37.00  32.38 -30.95 147.67   1.44  31.67  31.69
 69.90  41.75   3.28  -7.62  18.69  -4.34   5.45   6.62
 69.50  46.00  12.26   0.68 185.35  12.94   5.79  12.62
 72.50  34.00  14.79 -15.18 -20.24  -0.39  14.99  14.99
 70.33  39.50   9.65 -26.05 -34.39 -16.40  17.85  22.81
 71.63  35.75  28.81 -21.74 159.12   7.07  25.28  26.01
 69.46  45.50  12.17   1.17 185.10  13.34   5.50  12.80
 69.90  41.25   4.86  -7.71  24.74  -2.85   6.29   6.75
 69.46  45.00  12.44   1.54 184.38  13.98   5.45  13.28
 69.46  44.50  14.89   0.43 175.30  15.33   7.23  15.11
 70.76  37.75  -4.81 -29.28 -52.23 -34.09  12.24  31.96
 69.46  44.00  15.03  -1.25 178.74  13.79   8.14  14.45
 71.20  36.50  32.80 -24.02 146.41   8.78  28.41  29.41
 70.33  39.00  11.77 -60.99 -38.77 -49.23  36.38  56.05
 69.90  40.75  11.46  -8.72 212.47   2.74  10.09  10.36
 69.46  43.50  13.48  -8.99 178.35   4.49  11.23  11.88
 72.06  34.50  20.28 -19.17 159.92   1.11  19.73  19.75
 69.46  43.00  12.44  -6.87 168.67   5.57   9.65  10.79
 71.63  35.25  26.98 -23.50 159.82   3.48  25.24  25.42
 69.90  40.25   8.11  -9.61  21.49  -1.50   8.86   8.95
 70.76  37.25   0.63 -18.68 -25.64 -18.05   9.66  18.38
 69.46  42.50   7.69  -3.53 161.85   4.16   5.61   6.67
 70.33  38.50  15.83 -89.86 -40.30 -74.03  52.85  83.09
 71.20  36.00  24.63 -27.64 -20.11  -3.01  26.13  26.26
 69.46  42.00   8.79  -3.00 189.13   5.79   5.90   7.74
 69.90  39.75   3.49  -6.10  -4.06  -2.61   4.80   5.30
 69.46  41.50  12.64 -12.82  18.21  -0.18  12.73  12.73
 70.33  38.00   8.68 -89.08 -39.30 -80.40  48.88  85.07
 70.76  36.75  18.56 -16.49 152.46   2.07  17.53  17.62
 72.00  34.00  18.06 -18.21 -19.89  -0.16  18.14  18.14
 71.61  34.71  21.40 -21.95 -19.10  -0.55  21.67  21.68
 69.03  45.25  10.07   1.09 185.79  11.16   4.49  10.65
 69.90  39.25   5.59 -19.22 -25.43 -13.63  12.41  17.12
 69.03  44.75  12.70   0.98 174.64  13.68   5.86  13.21
 69.00  46.00  10.09   0.79 187.46  10.87   4.65  10.50
 71.20  35.50  24.88 -24.75 159.79   0.13  24.81  24.81
 69.46  41.00  10.28 -15.74  20.40  -5.46  13.01  13.85
 69.03  44.25  14.49  -1.03 168.16  13.45   7.76  14.00
 69.03  43.75  14.82  -2.13 169.42  12.69   8.47  13.88
 70.33  37.50  -2.97 -19.24 -18.27 -22.20   8.14  20.88
 69.03  43.25  14.56  -7.20 165.08   7.36  10.88  12.61
 69.46  40.50  16.37 -11.63 214.46   4.74  14.00  14.59
 70.76  36.25  17.36 -28.89 -15.37 -11.54  23.12  25.19
 69.90  38.75  12.53 -33.50 -31.05 -20.97  23.02  29.32
 69.03  42.75  11.18  -4.64 155.71   6.55   7.91   9.73
 71.20  35.00  24.27 -24.56 -20.24  -0.30  24.42  24.42
 69.46  40.00  12.67  -8.90 219.39   3.77  10.79  11.27
 69.03  42.25   7.00  -2.68 158.74   4.32   4.84   6.12
 70.33  37.00   6.56 -23.17   1.90 -16.62  14.87  20.69
 69.90  38.25  16.66 -68.14 -29.58 -51.49  42.40  61.53
 69.03  41.75   7.57 -11.00   5.03  -3.43   9.29   9.75
 70.76  35.75  18.48 -23.93 -17.64  -5.45  21.21  21.73
 69.46  39.50   5.54  -8.73  -6.35  -3.18   7.13   7.65
 71.50  34.00  19.31 -20.70 -19.09  -1.39  20.00  20.04
 69.03  41.25   8.30 -15.01   4.23  -6.70  11.65  13.02
 68.60  45.50   8.96   0.66 187.92   9.63   4.15   9.31
 68.60  45.00   9.23   1.12 180.53  10.35   4.05   9.84
 69.90  37.75  12.94 -33.30 -26.78 -20.35  23.12  29.07
 70.33  36.50   9.35 -18.63  -7.66  -9.29  13.99  16.14
 71.21  34.46  23.64 -25.12 -20.07  -1.49  24.38  24.41
 68.60  44.50  10.91   0.66 162.39  11.58   5.12  11.26
 68.60  44.00  11.69  -0.42 157.47  11.28   6.05  11.49
 69.46  39.00  18.80 -18.39 152.13   0.40  18.59  18.60
 69.03  40.75   7.97  -9.48   1.12  -1.51   8.72   8.82
 68.50  46.00   8.90   0.33 189.23   9.23   4.29   9.07
 70.76  35.25  19.99 -23.18 -20.17  -3.19  21.59  21.76
 68.60  43.50  10.60  -1.31 155.70   9.29   5.95  10.01
 68.60  43.00   8.54  -4.46 149.06   4.08   6.50   7.40
 69.90  37.25   5.04  -7.84 -17.39  -2.80   6.44   6.88
 69.03  40.25   1.17  -4.20  -7.19  -3.03   2.68   3.75
 69.46  38.50  25.05 -48.39 -30.10 -23.34  36.72  41.91
 70.33  36.00  10.57 -18.59 -13.95  -8.01  14.58  16.15
 68.60  42.50   6.30  -6.04 143.52   0.26   6.17   6.17
 68.60  42.00   3.18  -7.29 -20.55  -4.11   5.23   6.33
 69.03  39.75   4.63  -7.60 -44.88  -2.97   6.12   6.64
 69.90  36.75   1.97  -5.04 -12.69  -3.07   3.51   4.40
 69.46  38.00  27.33 -54.81 -33.68 -27.48  41.07  47.47
 68.60  41.50   0.98 -11.68   9.08 -10.70   6.33  11.22
 70.76  34.61  20.48 -23.03 -21.51  -2.55  21.76  21.87
 70.33  35.50  12.49 -19.80 -19.42  -7.31  16.14  17.34
 69.03  39.25  14.80 -22.12 -41.81  -7.33  18.46  19.52
 71.00  34.00  23.17 -24.60 -20.51  -1.43  23.88  23.92
 68.17  44.75   7.53   1.62 169.99   9.15   2.96   8.46
 68.60  41.00   2.40 -12.20  13.09  -9.80   7.30  11.19
 68.14  45.29   8.02   0.84 186.11   8.85   3.59   8.46
 68.17  44.25   8.49   1.60 152.05  10.09   3.44   9.39
 69.46  37.50  18.36 -23.43 -48.09  -5.07  20.89  21.35
 68.17  43.75   8.20   1.15 143.34   9.35   3.52   8.83
 69.90  36.25   1.86  -9.14 -19.34  -7.28   5.50   8.37
 69.03  38.75  23.96 -63.61 -41.72 -39.65  43.78  55.64
 68.60  40.50  -0.26  -6.86  -0.09  -7.12   3.30   6.99
 68.17  43.25   6.81  -0.42 140.72   6.40   3.62   6.62
 68.00  46.00   8.28   0.48 185.87   8.76   3.90   8.53
 70.33  35.00  14.94 -21.41 -22.48  -6.48  18.17  19.02
 68.17  42.75   5.55  -4.81 139.59   0.74   5.18   5.22
 68.60  40.00   5.81  -3.72 -60.62   2.09   4.77   5.10
 69.46  37.00  23.03 -14.59 -70.82   8.44  18.81  20.18
 68.17  42.25   1.92  -7.86 -36.35  -5.94   4.89   7.10
 69.03  38.25  19.63 -74.18 -46.91 -54.56  46.90  66.57
 69.90  35.75   3.94 -14.73 -22.96 -10.78   9.34  13.21
 68.17  41.75  -3.77 -10.62   0.22 -14.39   3.42  12.92
 68.60  39.50  20.33 -15.56 -47.63   4.76  17.94  18.41
 70.33  34.50  14.67 -22.08 -21.94  -7.41  18.37  19.46
 69.46  36.50   7.06 -14.14 -72.55  -7.09  10.60  12.25
 69.03  37.75  14.88 -78.94 -50.53 -64.06  46.91  72.65
 68.17  41.25  -3.93 -12.28   7.52 -16.21   4.17  14.65
 67.73  45.54   6.59   0.55 187.95   7.14   3.02   6.88
 70.50  34.00  16.48 -22.54 -21.16  -6.06  19.51  20.20
 67.73  45.00   5.92   1.12 183.70   7.04   2.40   6.55
 69.90  35.25   8.13 -18.39 -27.19 -10.26  13.26  15.96
 67.73  44.50   6.17   2.60 153.78   8.77   1.78   7.81
 68.60  39.00  15.99 -31.52 -49.60 -15.52  23.76  27.30
 67.73  44.00   6.58   2.12 136.24   8.70   2.23   7.86
 68.17  40.75  -3.62  -8.43   7.73 -12.06   2.40  10.71
 67.73  43.50   5.79   1.13 -53.23   6.91   2.33   6.42
 69.03  37.25  17.46 -54.66 -67.04 -37.19  36.06  48.35
 69.46  36.00  -1.25 -14.36 -54.05 -15.61   6.55  15.02
 67.73  43.00   4.04  -1.01 -54.44   3.03   2.52   3.64
 68.17  40.25   1.58  -3.13 -56.62  -1.55   2.36   2.71
 68.60  38.50   7.92 -75.41 -56.63 -67.49  41.66  71.78
 67.73  42.50   1.63  -5.14 -46.39  -3.51   3.39   4.55
 67.50  46.00   5.66   0.33 184.85   6.00   2.66   5.84
 69.91  34.71   9.52 -20.70 -25.20 -11.18  15.11  17.95
 68.17  39.75  14.47  -3.87 -54.86  10.61   9.17  12.98
 67.73  42.00  -3.89  -9.33 -16.30 -13.21   2.72  11.76
 69.03  36.75  20.95 -40.55 -74.43 -19.60  30.75  35.13
 68.60  38.00   9.82 -80.62 -59.91 -70.79  45.22  76.18
 69.46  35.50  -0.51 -17.74 -36.39 -18.25   8.62  18.00
 67.73  41.50  -5.25 -11.68  -1.04 -16.93   3.21  15.01
 68.17  39.25  13.07 -17.68 -53.42  -4.61  15.38  15.89
 67.29  45.39   4.09   0.75 181.66   4.84   1.67   4.52
 67.73  41.00  -3.09 -11.04 -11.13 -14.13   3.97  12.86
 67.30  44.75   3.28   1.74 184.18   5.02   0.77   4.41
 70.00  34.00  12.36 -21.78 -23.67  -9.42  17.07  18.92
 68.60  37.50   6.72 -82.25 -66.87 -75.53  44.48  79.10
 69.03  36.25   2.39 -29.18 -70.34 -26.80  15.79  28.07
 67.30  44.25   4.99   2.36 -57.43   7.34   1.32   6.49
 67.30  43.75   4.84   1.33 -66.96   6.16   1.76   5.62
 68.17  38.75   5.62 -40.62 -64.90 -35.00  23.12  38.12
 69.46  35.00   4.65 -19.61 -31.24 -14.96  12.13  17.74
 67.73  40.50   1.09  -6.23 -45.97  -5.14   3.66   5.76
 67.30  43.25   3.86  -0.14 -75.13   3.72   2.00   3.79
 67.30  42.75   1.56  -1.95 -80.84  -0.39   1.76   1.79
 68.60  37.00  12.38 -72.82 -73.88 -60.43  42.60  67.48
 69.03  35.75  -4.02 -23.77 -56.95 -27.80   9.88  26.02
 67.73  40.00  14.66  -3.89 -52.55  10.78   9.27  13.16
 68.17  38.25   6.94 -67.29 -61.17 -60.35  37.12  64.11
 67.30  42.25  -3.47  -4.29  -3.79  -7.76   0.41   6.73
 67.00  46.00   1.89   0.21 172.51   2.10   0.84   2.00
 69.46  34.50   5.71 -20.31 -24.21 -14.60  13.01  18.14
 67.30  41.75  -3.64  -9.48  -2.43 -13.11   2.92  11.73
 67.73  39.50  14.87  -3.09 -46.17  11.78   8.98  13.59
 68.60  36.50   2.26 -52.84 -73.46 -50.58  27.55  51.75
 68.17  37.75   5.56 -78.73 -72.75 -73.17  42.15  76.10
 67.30  41.25  -1.43 -11.24 -12.97 -12.67   4.90  12.02
 69.03  35.25  -0.96 -22.50 -43.64 -23.46  10.77  23.00
 66.87  45.50   1.36   0.19 160.96   1.55   0.59   1.46
 66.87  45.00   1.41   0.51 -47.57   1.92   0.45   1.72
 67.73  39.00  10.52 -17.49 -46.58  -6.97  14.01  15.25
 66.87  44.50   4.16   0.56 -65.30   4.72   1.80   4.47
 69.50  34.00   7.07 -20.45 -23.21 -13.38  13.76  17.99
 67.30  40.75   5.01  -9.33 -29.50  -4.32   7.17   8.09
 66.87  44.00   4.77   0.29 -72.62   5.07   2.24   4.93
 68.17  37.25  18.17 -89.59 -73.01 -71.42  53.88  82.03
 68.60  36.00  -6.34 -35.41 -64.41 -41.74  14.54  38.96
 66.87  43.50   4.23  -0.28 -79.24   3.95   2.25   4.10
 67.73  38.50 -12.86 -29.51 -66.63 -42.37   8.32  37.63
 67.30  40.25  15.22  -6.55 -48.85   8.67  10.88  13.22
 66.87  43.00   2.90  -1.06 -89.26   1.83   1.98   2.54
 69.03  34.75   1.89 -19.41 -30.47 -17.52  10.65  18.54
 66.87  42.50   0.22  -2.61 242.44  -2.39   1.41   2.50
 68.17  36.75  -1.26 -73.00 -70.43 -74.26  35.87  73.64
 67.30  39.75  15.67  -2.50 136.67  13.16   9.09  14.58
 68.60  35.50  -6.52 -27.85 -55.04 -34.36  10.66  31.61
 66.87  42.00  -1.23  -6.02  27.66  -7.24   2.39   6.71
 67.73  38.00  -4.42 -49.76 -79.38 -54.18  22.67  52.11
 66.87  41.50  -1.15  -7.68  12.77  -8.83   3.26   8.32
 66.50  46.00   1.14  -0.08 151.63   1.06   0.61   1.10
 67.30  39.25  13.34 -11.22 152.33   2.12  12.28  12.42
 68.17  36.25 -10.80 -44.80 -64.80 -55.60  17.00  51.06
 67.73  37.50   2.81 -51.43 -71.96 -48.61  27.12  50.08
 66.44  45.29   1.11  -0.02 -46.73   1.09   0.57   1.10
 66.87  41.00   1.79  -5.74 -13.83  -3.95   3.77   5.09
 66.43  44.75   2.45  -0.00 -66.04   2.45   1.23   2.45
 68.60  35.00  -1.60 -22.33 -42.04 -23.93  10.36  23.17
 66.43  44.25   4.33  -0.13 -72.28   4.21   2.23   4.27
 67.30  38.75   1.78 -27.83   5.46 -26.05  14.81  26.99
 69.00  34.00   3.09 -18.98 -27.91 -15.89  11.04  17.64
 66.43  43.75   4.23  -0.42 -78.70   3.81   2.32   4.04
 66.87  40.50  13.61  -0.69 -48.57  12.91   7.15  13.27
 66.43  43.25   3.29  -0.92 -88.67   2.37   2.10   2.94
 67.73  37.00  11.22 -62.67 -72.10 -51.44  36.94  57.88
 68.17  35.75  -9.53 -32.77 -60.89 -42.30  11.62  38.43
 66.43  42.75   1.49  -1.80 253.82  -0.32   1.64   1.67
 67.30  38.25  -3.14 -28.03  12.08 -31.17  12.44  29.72
 66.87  40.00  14.18   4.38 -54.00  18.56   4.90  16.80
 68.60  34.50   0.03 -20.46 -35.42 -20.43  10.25  20.44
 66.43  42.25  -0.18  -3.15 226.28  -3.34   1.49   3.25
 66.87  39.50  13.96   0.15 158.27  14.10   6.91  14.03
 67.73  36.50 -12.61 -38.19 -69.45 -50.80  12.79  45.82
 66.43  41.75  -0.65  -4.00  24.07  -4.65   1.67   4.36
 67.30  37.75  -1.50 -12.67 -43.28 -14.18   5.59  13.49
 68.17  35.25  -4.81 -26.29 -53.66 -31.10  10.74  28.99
 66.43  41.25   0.36  -2.92  -0.50  -2.56   1.64   2.76
 66.87  39.00  19.84 -36.18   9.91 -16.34  28.01  31.38
 66.00  46.00   1.19  -0.21 148.02   0.98   0.70   1.10
 66.00  45.50   1.19  -0.23 136.82   0.96   0.71   1.09
 66.00  45.00   1.52  -0.28 -57.37   1.24   0.90   1.40
 66.00  44.50   3.90  -0.35 -71.93   3.54   2.13   3.73
 67.73  36.00 -12.53 -29.69 -65.22 -42.22   8.58  37.56
 66.43  40.75   5.10   0.04 143.82   5.14   2.53   5.12
 67.30  37.25  -2.54 -17.69 -46.11 -20.23   7.57  19.08
 66.00  44.00   3.69  -0.60 -78.77   3.09   2.14   3.43
 68.50  34.00   1.25 -20.10 -32.88 -18.84  10.68  19.50
 66.00  43.50   2.93  -1.04 -89.79   1.89   1.98   2.57
 66.87  38.50  19.15 -38.85  12.26 -19.70  29.00  33.65
 68.14  34.71  -2.37 -20.39 -43.99 -22.76   9.01  21.67
 66.43  40.25   8.61   3.52 -50.37  12.13   2.54  10.81
 66.00  43.00   1.82  -1.86 254.35  -0.04   1.84   1.84
